run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[59].generic.np,352
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[58].generic.np,343
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[57].generic.np,225
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[56].generic.np,338
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[55].generic.np,513
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[54].generic.np,362
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[53].generic.np,426
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[58].generic.np,595
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[51].generic.np,302
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[50].generic.np,429
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[49].generic.np,687
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[48].generic.np,572
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[47].generic.np,696
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[46].generic.np,255
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[45].generic.np,383
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[9].generic.np,561
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[57].generic.np,529
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[56].generic.np,446
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[55].generic.np,604
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[54].generic.np,485
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[53].generic.np,726
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[52].generic.np,355
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[51].generic.np,664
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[50].generic.np,394
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[49].generic.np,895
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[48].generic.np,510
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[47].generic.np,486
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[46].generic.np,615
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[45].generic.np,537
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[44].generic.np,606
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[43].generic.np,439
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[29].generic.np,539
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[21].generic.np,407
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[23].generic.np,562
RandomWaypointMobility-SPD-A-7-20211130-20:05:03-15376,0,7,TARPNetwork.node[24].generic.np,646
